CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,LATITUDE,LONGITUDE,Source
101001101537,06/02/2014 10:21:44 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,6 Fifield St  Dorchester  MA  02122,7,03,3,C11,Dorchester,8,Ward 15,1504,R3,6 Fifield St,02122,42.30886,-71.06346,Constituent Call
101001101289,06/02/2014 07:43:07 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,43 Jones Ave  Dorchester  MA  02124,8,07,4,B3,Greater Mattapan,9,Ward 14,1413,RL,43 Jones Ave,02124,42.286457,-71.083668,Constituent Call
101001101265,06/02/2014 07:09:19 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,830-846 Blue Hill Ave  Dorchester  MA  02124,7,03,4,B3,Greater Mattapan,9,Ward 14,1409,C,830-846 Blue Hill Ave,02124,42.29621,-71.08718,Constituent Call
101001100932,05/31/2014 04:26:45 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,109 Strathmore Rd  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 21,2115,RC,109 Strathmore Rd,02135,42.33938,-71.15122,Constituent Call
101001100917,05/31/2014 03:48:13 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,41 Anderson St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,504,A,41 Anderson St,02114,42.359852,-71.067904,Self Service
101001100677,05/30/2014 05:56:28 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,46 Gardner St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 21,2104,R3,46 Gardner St,02134,42.35382,-71.12912,Self Service
101001100264,05/30/2014 09:57:27 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,43-45 Savin Hill Ave  Dorchester  MA  02125,7,03,3,C11,Dorchester,8,Ward 15,1506,R3,43-45 Savin Hill Ave,02125,42.312721,-71.056789,Constituent Call
101001100186,05/30/2014 08:57:04 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,394 Ashmont St  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,Ward 16,1606,R2,394 Ashmont St,02124,42.28794,-71.05682,Constituent Call
101001100184,05/30/2014 08:55:15 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,390 Ashmont St  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,Ward 16,1606,R2,390 Ashmont St,02124,42.28791,-71.05693,Constituent Call
101001099704,05/29/2014 01:29:01 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,95 Gardner St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,14,Ward 21,2103,R3,95 Gardner St,02134,42.35326,-71.12549,Constituent Call
101001099702,05/29/2014 01:27:22 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1 Brighton Ave  Allston  MA  02134,11,04,9,D14,Allston / Brighton,14,Ward 21,2103,C,1 Brighton Ave,02134,42.352411,-71.125329,Constituent Call
101001099571,05/29/2014 11:06:02 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,66 Phillips St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,504,R3,66 Phillips St,02114,42.36018,-71.06904,Constituent Call
101001099519,05/29/2014 10:19:47 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,104 Pleasant St  Dorchester  MA  02125,7,03,3,C11,Dorchester,8,Ward 15,1504,R3,104 Pleasant St,02125,42.31215,-71.05878,Constituent Call
101001099319,05/29/2014 12:06:13 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,315 Huntington Ave  Boston  MA  02115,4,10A,7,D4,Fenway / Kenmore / Audubon Circle / Longwood,13,Ward 4,408,RC,315 Huntington Ave,02115,42.341114,-71.0878,Self Service
101001099287,05/28/2014 08:24:09 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,28 Upton St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 9,901,CM,28 Upton St,02118,42.34231,-71.07236,Constituent Call
101001099172,05/28/2014 03:56:07 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,318 Princeton St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,109,R3,318 Princeton St,02128,42.38051,-71.02837,Constituent Call
101001099134,05/28/2014 03:28:07 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Bailey St & Dorchester Ave  Dorchester  MA  ,8,07,3,C11,Dorchester,7,Ward 16,1608,,INTERSECTION Bailey St & Dorchester Ave,,42.28717,-71.05484,Constituent Call
101001099132,05/28/2014 03:27:12 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4 Charles St  Boston  MA  02108,3,1C,8,A1,Boston,14,5,503, ,4 Charles St,02108,42.3594,-71.0587,Constituent Call
101001099111,05/28/2014 03:15:23 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Fairlawn Ave & Ralston Rd  Mattapan  MA  ,8,08,5,E18,Hyde Park,9,Ward 18,1805,,INTERSECTION Fairlawn Ave & Ralston Rd,,42.35244,-71.15745,Constituent Call
101001099032,05/28/2014 02:21:18 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,145 Lexington St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,109,R4,145 Lexington St,02128,42.37871,-71.03439,Constituent Call
101001099030,05/28/2014 02:21:04 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,469 E Fourth St  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 7,704,R1,469 E Fourth St,02127,42.33465,-71.04654,Constituent Call
101001098880,05/28/2014 11:55:08 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,82 Hampden St  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 8,803,I,82 Hampden St,02119,42.330375,-71.07454,Constituent Call
101001098116,05/27/2014 01:53:12 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,6 Moon St  Boston  MA  02113,3,1B,1,A1,Downtown / Financial District,3,Ward 3,303,R4,6 Moon St,02113,42.36407,-71.05304,Self Service
101001098083,05/27/2014 01:22:17 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,24 F St  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 6,602,R1,24 F St,02127,42.33392,-71.05137,Constituent Call
101001098079,05/27/2014 01:14:10 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,512 Massachusetts Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,CM,512 Massachusetts Ave,02118,42.33918,-71.07987,Constituent Call
101001097946,05/27/2014 11:33:19 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,37 Tileston St  Boston  MA  02113,3,1B,1,A1,Downtown / Financial District,3,Ward 3,301,A,37 Tileston St,02113,42.36577,-71.0541,Constituent Call
101001097900,05/27/2014 11:07:06 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD, ,, ,, , ,, ,, ,,,42.3594,-71.0587,Constituent Call
101001097881,05/27/2014 11:02:24 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,104 Pembroke St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 4,403,CM,104 Pembroke St,02118,42.34241,-71.07693,Constituent Call
101001097858,05/27/2014 10:52:52 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,455 Massachusetts Ave  Roxbury  MA  02118,9,10B,7,D4,Roxbury,13,Ward 9,903,CM,455 Massachusetts Ave,02118,42.34013,-71.08156,Constituent Call
101001097835,05/27/2014 10:39:42 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,150 Brookside Ave  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 11,1107,CM,150 Brookside Ave,02130,42.309616,-71.106644,Constituent Call
101001096563,05/23/2014 03:56:38 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,8 Taft St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1308,CM,8 Taft St,02125,42.31702,-71.0572,Constituent Call
101001096562,05/23/2014 03:54:51 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,22 Taft St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1308,R3,22 Taft St,02125,42.31717,-71.05811,Constituent Call
101001096554,05/23/2014 03:51:18 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,16 Taft St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1308,CM,16 Taft St,02125,42.3171,-71.05773,Constituent Call
101001096522,05/23/2014 03:34:17 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,17 Taft St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1308,R3,17 Taft St,02125,42.31742,-71.05764,Constituent Call
101001096516,05/23/2014 03:30:49 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,21 Taft St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1308,R3,21 Taft St,02125,42.31746,-71.05789,Constituent Call
101001096022,05/23/2014 08:11:31 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,3 Forbes St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 19,1901,R4,3 Forbes St,02130,42.32203,-71.10842,Self Service
101001095959,05/22/2014 10:37:47 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,10 Robey St  Roxbury  MA  02119,7,03,7,B2,Roxbury,13,Ward 8,806,CD,10 Robey St,02119,42.322723,-71.068079,Self Service
101001095946,05/22/2014 09:35:53 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,309 Chestnut Ave  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 19,1904,A,309 Chestnut Ave,02130,42.31235,-71.11062,Self Service
101001095803,05/22/2014 04:09:27 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,12 Taft St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1308,CM,12 Taft St,02125,42.31706,-71.05747,Constituent Call
101001095679,05/22/2014 02:33:53 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,0 Lanark Rd  Brighton  MA  02146,11,04,9,D14,Allston / Brighton,15,Ward 21,2112,RL,0 Lanark Rd,02146,42.339503,-71.146141,Constituent Call
101001095641,05/22/2014 01:56:50 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,755 Bennington St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,112,R2,755 Bennington St,02128,42.38498,-71.01103,Constituent Call
101001095295,05/22/2014 09:33:38 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,520 Saratoga St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,110,R3,520 Saratoga St,02128,42.38063,-71.02597,Constituent Call
101001094959,05/21/2014 05:07:25 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Marshfield St & Robey St  Roxbury  MA  ,7,03,7,B2,Roxbury,13,Ward 8,806,,INTERSECTION Marshfield St & Robey St,,42.353067,-71.062842,Self Service
101001094710,05/21/2014 01:35:13 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,17 Reedsdale St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 21,2105,A,17 Reedsdale St,02134,42.35167,-71.12975,Constituent Call
101001094322,05/21/2014 08:52:48 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,7-9 Falcon St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,108,R2,7-9 Falcon St,02128,42.381829,-71.03984,Constituent Call
101001093639,05/20/2014 11:59:50 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4 Concord Sq  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 4,404,CD,4 Concord Sq,02118,42.34076,-71.07859,Self Service
101001093481,05/20/2014 10:17:27 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,112 Magnolia St  Dorchester  MA  02125,7,03,7,B2,Roxbury,13,Ward 13,1304,A,112 Magnolia St,02125,42.314649,-71.07129,Constituent Call
101001093354,05/20/2014 09:15:04 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,51-53 Woodcliff St  Dorchester  MA  02125,7,03,7,B2,Roxbury,13,Ward 13,1301,RL,51-53 Woodcliff St,02125,42.315615,-71.075929,Constituent Call
101001091133,05/16/2014 10:21:07 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,395-395A Blue Hill Ave  Dorchester  MA  02121,9,03,7,B2,Roxbury,13,Ward 12,1202,,395-395A Blue Hill Ave,02121,42.311532,-71.0813,Self Service
101001090411,05/15/2014 02:23:29 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,56-60 Westland Ave  Boston  MA  02115,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 4,407,RC,56-60 Westland Ave,02115,42.3435,-71.08868,Constituent Call
101001090336,05/15/2014 01:28:53 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,40-42 Prince St  Boston  MA  02113,3,1B,1,A1,Downtown / Financial District,3,Ward 3,303,RC,40-42 Prince St,02113,42.36463,-71.05467,Constituent Call
101001090318,05/15/2014 01:20:01 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,25 Breed St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,113,CM,25 Breed St,02128,42.38802,-71.00631,Constituent Call
101001090248,05/15/2014 12:43:36 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,5 Coleman St  Dorchester  MA  02125,7,03,3,C11,Dorchester,8,Ward 15,1504,R3,5 Coleman St,02125,42.30917,-71.0652,Constituent Call
101001090189,05/15/2014 11:37:16 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,43 Boulevard Ter  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 21,2109,R3,43 Boulevard Ter,02134,42.34749,-71.14006,Constituent Call
101001089226,05/14/2014 11:54:46 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,43 Jones Ave  Dorchester  MA  02124,8,07,4,B3,Greater Mattapan,9,Ward 14,1413,RL,43 Jones Ave,02124,42.286457,-71.083668,Constituent Call
101001089027,05/14/2014 10:00:02 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,105 Allston St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 21,2106,E,105 Allston St,02134,42.349897,-71.137178,Constituent Call
101001088699,05/13/2014 06:22:29 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,14-16 Dresden St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 19,1904,R2,14-16 Dresden St,02130,42.316696,-71.107474,Self Service
101001088376,05/13/2014 01:13:55 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,42 Park Vale Ave  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 21,2105,CM,42 Park Vale Ave,02134,42.35228,-71.1335,Constituent Call
101001088056,05/13/2014 09:28:40 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,9 Ashford St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 21,2104,R2,9 Ashford St,02134,42.35411,-71.12951,Constituent Call
101001087868,05/13/2014 07:05:49 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,36 Prince St  Boston  MA  02113,3,1B,1,A1,Downtown / Financial District,3,Ward 3,303,RC,36 Prince St,02113,42.364556,-71.054567,Constituent Call
101001087831,05/12/2014 10:54:39 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,51-53 Mount Vernon St  Dorchester  MA  02125,6,03,2,C6,Dorchester,5,Ward 7,708,R3,51-53 Mount Vernon St,02125,42.32149,-71.05633,Constituent Call
101001087268,05/12/2014 01:13:34 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,12 Antrim St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,113,R3,12 Antrim St,02128,42.38763,-71.00591,Constituent Call
101001087173,05/12/2014 12:08:09 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,248 Neponset Valley Pkwy  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1820,R1,248 Neponset Valley Pkwy,02136,42.23639,-71.12826,Constituent Call
101001087021,05/12/2014 10:21:59 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,46 Greenwood St  Dorchester  MA  02121,7,03,4,B3,Greater Mattapan,8,Ward 14,1402,R3,46 Greenwood St,02121,42.30048,-71.07966,Constituent Call
101001086818,05/12/2014 08:35:51 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,43 Bay State Rd  Boston  MA  02215,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 5,510,A,43 Bay State Rd,02215,42.35016,-71.09481,Constituent Call
101001086773,05/12/2014 08:22:06 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,83 Centre St  Dorchester  MA  02124,8,07,4,C11,Dorchester,8,Ward 17,1706,R2,83 Centre St,02124,42.29112,-71.06794,Constituent Call
101001085744,05/09/2014 01:21:58 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,30 Pleasant St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1308,E,30 Pleasant St,02125,42.31691,-71.05889,Constituent Call
101001085325,05/09/2014 08:21:23 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,2-2A Louisburg Sq  Boston  MA  02108,3,1B,8,A1,Beacon Hill,14,Ward 5,503,A,2-2A Louisburg Sq,02108,42.35807,-71.06905,Constituent Call
101001083883,05/07/2014 01:56:36 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,201 Fuller St  Dorchester  MA  02124,8,07,4,B3,Dorchester,9,Ward 17,1710,R2,201 Fuller St,02124,42.28145,-71.07493,Constituent Call
101001083455,05/07/2014 08:03:52 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Antrim St & Ashley St  East Boston  MA  ,1,09,1,A7,East Boston,1,Ward 1,113,,INTERSECTION Antrim St & Ashley St,,42.271326,-71.069437,Self Service
101001082921,05/06/2014 12:02:42 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,402 Ashmont St  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,Ward 16,1606,R2,402 Ashmont St,02124,42.28803,-71.05657,Constituent Call
101001082076,05/05/2014 01:35:13 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,53 Copeland St  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 12,1204,R3,53 Copeland St,02119,42.32271,-71.07967,Constituent Call
101001082069,05/05/2014 01:31:24 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,35 Harwood St  Dorchester  MA  02124,8,07,4,B3,Greater Mattapan,9,Ward 14,1412,CM,35 Harwood St,02124,42.28585,-71.0879,Constituent Call
101001081887,05/05/2014 11:37:22 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,14 Antrim St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,113,R3,14 Antrim St,02128,42.38771,-71.00589,Constituent Call
101001081726,05/05/2014 10:08:56 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,371 Marlborough St  Boston  MA  02115,4,1C,8,D4,Back Bay,14,Ward 5,509,CM,371 Marlborough St,02115,42.35077,-71.08722,Constituent Call
101001081492,05/05/2014 07:53:13 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,64 Henshaw St  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 22,2203,R3,64 Henshaw St,02135,42.34981,-71.15244,Constituent Call
101001080559,05/02/2014 03:29:05 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Park St & Waldeck St  Dorchester  MA  ,8,07,4,C11,Dorchester,9,Ward 17,1703,,INTERSECTION Park St & Waldeck St,,42.27246,-71.16457,Constituent Call
101001080421,05/02/2014 01:30:52 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD, ,, ,, , ,, ,, ,,,42.3594,-71.0587,Constituent Call
101001079141,05/01/2014 08:33:11 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,81-83 Essex St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,81-83 Essex St,02111,42.35241,-71.06026,Constituent Call
101001079085,05/01/2014 07:33:43 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,9 Radnor Rd  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 22,2209,R2,9 Radnor Rd,02135,42.34049,-71.15874,Constituent Call
101001078492,04/30/2014 09:45:37 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,85 Brunswick St  Dorchester  MA  02121,7,03,4,B2,Roxbury,13,Ward 14,1401,R3,85 Brunswick St,02121,42.31092,-71.08062,Constituent Call
101001078040,04/29/2014 02:42:18 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,3 Forbes St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 19,1901,R4,3 Forbes St,02130,42.32203,-71.10842,Constituent Call
101001077579,04/29/2014 09:00:25 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4 Lorne St  Dorchester  MA  02124,8,07,4,B3,Greater Mattapan,9,Ward 14,1409,A,4 Lorne St,02124,42.29314,-71.08993,Constituent Call
101001077170,04/28/2014 03:01:02 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4 Vine Ave  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 8,807,R3,4 Vine Ave,02119,42.325935,-71.077965,Constituent Call
101001076550,04/28/2014 08:33:48 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,160-162 Harvard Ave  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 21,2105,C,160-162 Harvard Ave,02134,42.351559,-71.13135,Constituent Call
101001075853,04/25/2014 05:02:43 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,682 Parker St  Mission Hill  MA  02120,9,10A,7,B2,Mission Hill,13,Ward 9,904,R2,682 Parker St,02120,42.33224,-71.0966,Constituent Call
